thankfully, 1, 0, 0, 14, 0, 0, 0
successfully, 1, 0, 1, 17, 0, 0, 0
'The, 1, 0, 19, 21, 0, 0, 0
thinking, 1, 0, 6, 22, 0, 0, 0
adds, 1, 0, 7, 11, 0, 0, 0
season, 1, 0, 10, 13, 0, 0, 0
coattails, 1, 0, 7, 14, 0, 0, 0
up, 1, 0, 7, 11, 0, 0, 0
Thus, 1, 1, 0, 11, 0, 0, 0
specific, 1, 0, 12, 14, 0, 0, 0
Swedish, 1, 1, 9, 11, 0, 0, 0
straining, 1, 0, 3, 7, 0, 0, 0
say, 1, 0, 4, 13, 0, 0, 0
unfolded, 1, 0, 22, 25, 0, 0, 0
go, 1, 0, 12, 18, 0, 0, 0
truth, 1, 0, 4, 5, 0, 0, 0
Twelve, 1, 1, 6, 12, 0, 0, 0
agree, 1, 0, 3, 4, 0, 0, 0
charisma, 1, 0, 9, 17, 1, 0, 0
whether, 1, 0, 3, 12, 0, 0, 0
worth, 1, 0, 25, 29, 0, 0, 0
three, 1, 0, 7, 9, 0, 0, 0
believable, 1, 0, 7, 27, 0, 0, 0
unrecognizable, 1, 0, 5, 12, 0, 0, 0
there's, 1, 0, 0, 16, 0, 0, 0
brink, 1, 0, 6, 9, 0, 0, 0
water, 1, 0, 3, 15, 1, 0, 0
backwards, 1, 0, 16, 17, 0, 0, 0
characters, 1, 0, 7, 11, 0, 0, 0
career, 1, 0, 5, 11, 0, 0, 0
star-crossed, 1, 0, 13, 22, 0, 1, 0
dreamers, 1, 0, 1, 20, 0, 0, 0
terrific, 1, 0, 2, 7, 0, 0, 0
scene, 1, 0, 7, 20, 0, 0, 0
anything, 1, 0, 6, 14, 0, 1, 0
yourself, 1, 0, 4, 9, 0, 0, 0
lead, 1, 0, 10, 16, 0, 0, 0
list, 1, 0, 2, 6, 0, 0, 0
going, 1, 0, 2, 13, 0, 0, 0
audience, 1, 0, 12, 24, 0, 0, 0
PR, 1, 1, 3, 7, 0, 0, 0
confront, 1, 0, 11, 21, 0, 0, 0
rock, 1, 0, 3, 6, 0, 0, 0
enjoyed, 1, 0, 2, 4, 0, 0, 0
two, 1, 0, 33, 58, 0, 0, 0
produced, 1, 0, 2, 3, 0, 0, 0
long, 1, 0, 16, 21, 0, 0, 0
however, 1, 0, 0, 1, 0, 0, 0
including, 1, 0, 0, 29, 0, 0, 0
scenery, 1, 0, 5, 6, 0, 0, 0
relatively, 1, 0, 1, 4, 0, 0, 0
Mile", 1, 1, 10, 11, 0, 0, 0
than, 1, 0, 6, 15, 0, 0, 0
eats, 1, 0, 0, 1, 0, 0, 0
witnessed, 1, 0, 15, 19, 0, 0, 0
up, 1, 0, 5, 6, 0, 0, 0
sort, 1, 0, 16, 27, 0, 0, 0
I've, 1, 1, 0, 15, 0, 0, 0
slightly, 1, 0, 4, 6, 0, 0, 0
cgi, 1, 0, 1, 6, 0, 0, 0
impressive, 1, 0, 4, 11, 0, 0, 0
(like, 1, 0, 4, 8, 0, 0, 0
must-see, 1, 0, 3, 4, 0, 0, 0
I've, 1, 1, 11, 14, 0, 0, 0
another, 1, 0, 4, 5, 0, 0, 0
usually, 1, 0, 2, 7, 0, 0, 0
rapport, 1, 0, 2, 15, 0, 0, 0
March, 1, 1, 17, 19, 0, 0, 0
Above, 1, 1, 0, 2, 0, 0, 0
nervous, 1, 0, 4, 9, 0, 0, 0
problems, 1, 0, 17, 23, 1, 0, 0
anti-religion, 1, 0, 4, 5, 0, 0, 0
perhaps, 1, 0, 3, 10, 0, 1, 0
thrilling, 1, 0, 7, 9, 0, 0, 0
write, 1, 0, 16, 19, 0, 0, 0
human, 1, 0, 14, 18, 0, 0, 0
fun, 1, 0, 6, 26, 0, 1, 0
within, 1, 0, 10, 16, 0, 0, 0
completely, 1, 0, 4, 6, 0, 1, 0
mysterious, 1, 0, 26, 28, 0, 0, 0
Dates, 1, 1, 7, 13, 0, 0, 0
relation, 1, 0, 8, 11, 0, 0, 0
Well, 1, 1, 0, 2, 0, 0, 0
back, 1, 0, 2, 5, 0, 0, 0
safe, 1, 0, 2, 4, 0, 0, 0
American, 1, 1, 7, 20, 0, 0, 0
those, 1, 0, 6, 10, 0, 0, 0
telling, 1, 0, 15, 16, 0, 0, 0
incredible, 1, 0, 3, 20, 1, 0, 0
pitch, 1, 0, 4, 15, 0, 0, 0
impressed, 1, 0, 4, 7, 0, 0, 0
we've, 1, 0, 4, 9, 0, 0, 0
"forger", 1, 0, 1, 7, 0, 0, 0
Iron, 1, 1, 0, 11, 0, 0, 0
superb, 1, 0, 5, 6, 0, 0, 0
enjoyed, 1, 0, 11, 13, 0, 0, 0
bowling, 1, 0, 2, 4, 0, 0, 0
saying, 1, 0, 5, 22, 0, 0, 0
most, 1, 0, 1, 9, 0, 0, 0
film), 1, 0, 19, 20, 0, 0, 0
art, 1, 0, 15, 18, 0, 0, 0
could, 1, 0, 6, 14, 0, 0, 0
fantasy, 1, 0, 4, 21, 0, 0, 0
film:, 1, 0, 11, 13, 0, 0, 0
actor, 1, 0, 2, 3, 0, 0, 0
could, 1, 0, 21, 24, 0, 0, 0
simply, 1, 0, 6, 17, 0, 0, 0
way, 1, 0, 2, 5, 0, 0, 0
setting, 1, 0, 5, 6, 0, 0, 0
performances, 1, 0, 10, 11, 0, 0, 0
recommend, 1, 0, 3, 17, 0, 0, 0
surely, 1, 0, 2, 9, 0, 0, 0
same, 1, 0, 6, 8, 0, 0, 0
Butcher, 1, 1, 7, 8, 0, 0, 0
hold, 1, 0, 4, 12, 0, 0, 0
late, 1, 0, 9, 10, 0, 0, 0
director, 1, 0, 2, 11, 0, 0, 0
Amazing, 1, 1, 2, 10, 0, 0, 0
embarks, 1, 0, 1, 11, 0, 0, 0
sounds, 1, 0, 11, 24, 0, 0, 0
carefree, 1, 0, 6, 8, 0, 0, 0
(with, 1, 0, 8, 15, 0, 0, 0
though, 1, 0, 3, 8, 0, 0, 0
anything, 1, 0, 3, 8, 0, 0, 0
seeing, 1, 0, 3, 7, 0, 0, 0
unlock, 1, 0, 4, 11, 0, 0, 0
blade, 1, 0, 9, 14, 0, 0, 0
hanging, 1, 0, 0, 11, 0, 0, 0
because, 1, 0, 9, 18, 0, 0, 0
characters, 1, 0, 13, 14, 0, 0, 0
viewers, 1, 0, 4, 10, 0, 0, 0
start, 1, 0, 14, 23, 0, 0, 0
well, 1, 0, 6, 8, 0, 0, 0
could, 1, 0, 2, 7, 0, 0, 0
series, 1, 0, 34, 35, 0, 0, 0
film's, 1, 0, 14, 16, 0, 0, 0
he's, 1, 0, 2, 6, 0, 0, 0
intriguing, 1, 0, 10, 11, 0, 0, 0
glimpse, 1, 0, 8, 16, 0, 0, 0
features, 1, 0, 11, 20, 1, 0, 0
two, 1, 0, 8, 13, 0, 0, 0
design, 1, 0, 11, 16, 1, 0, 0
Let's, 1, 1, 0, 15, 0, 0, 0
cast, 1, 0, 10, 14, 1, 0, 0
i've, 1, 0, 6, 12, 0, 0, 0
respect, 1, 0, 12, 15, 0, 0, 0
career, 1, 0, 1, 6, 0, 0, 0
entertaining, 1, 0, 9, 10, 0, 0, 0
frail, 1, 0, 5, 11, 1, 1, 0
emotional, 1, 0, 13, 15, 0, 0, 0
feel, 1, 0, 16, 30, 0, 0, 0
she, 1, 0, 11, 12, 0, 0, 0
cook, 1, 0, 5, 8, 1, 0, 0
kind, 1, 0, 6, 9, 0, 0, 0
films, 1, 0, 5, 6, 0, 0, 0
skinny, 1, 0, 0, 6, 0, 0, 0
than, 1, 0, 22, 29, 0, 0, 0
last, 1, 0, 17, 20, 0, 0, 0
another, 1, 0, 0, 15, 0, 0, 0
visceral, 1, 0, 8, 15, 0, 1, 0
seems, 1, 0, 1, 15, 0, 0, 0
top, 1, 0, 5, 8, 0, 0, 0
introduction, 1, 0, 1, 12, 0, 0, 0
compliments, 1, 0, 6, 11, 0, 0, 0
bland, 1, 0, 57, 58, 0, 0, 0
couldn't, 1, 0, 1, 16, 0, 0, 0
completely, 1, 0, 1, 6, 0, 0, 0
so-called, 1, 0, 2, 6, 0, 0, 0
concerned, 1, 0, 4, 6, 0, 0, 0
early, 1, 0, 6, 10, 0, 0, 0
blown, 1, 0, 3, 5, 0, 0, 0
lukewarm, 1, 0, 4, 11, 0, 0, 0
virtually, 1, 0, 4, 10, 0, 0, 0
pretentious, 1, 0, 2, 3, 0, 0, 0
again, 1, 0, 2, 9, 0, 0, 0
most, 1, 0, 1, 3, 0, 0, 0
us, 1, 0, 5, 30, 0, 0, 0
jolt, 1, 0, 14, 23, 0, 0, 0
thought, 1, 0, 2, 13, 0, 0, 0
bit, 1, 0, 7, 9, 0, 0, 0
surprise, 1, 0, 2, 19, 0, 0, 0
supporting, 1, 0, 1, 5, 0, 0, 0
protege, 1, 0, 2, 3, 0, 0, 0
tired, 1, 0, 2, 3, 0, 0, 0
persons, 1, 0, 25, 26, 0, 0, 0
seems, 1, 0, 4, 20, 0, 0, 0
insane, 1, 0, 47, 87, 0, 0, 0
cell, 1, 0, 21, 25, 0, 0, 0
show, 1, 0, 15, 27, 0, 0, 0
hotel, 1, 0, 4, 6, 0, 0, 0
described, 1, 0, 11, 27, 0, 1, 0
Hollywood, 1, 1, 18, 26, 0, 0, 0
edged, 1, 0, 1, 8, 1, 0, 0
watch, 1, 0, 6, 18, 0, 0, 0
huge, 1, 0, 2, 9, 0, 0, 0
Australian, 1, 1, 3, 6, 0, 0, 0
look, 1, 0, 1, 31, 0, 0, 0
Day', 1, 1, 6, 7, 0, 0, 0
certainly, 1, 0, 10, 15, 0, 0, 0
bringing, 1, 0, 11, 20, 0, 0, 0
seeing, 1, 0, 13, 14, 0, 0, 0
felt, 1, 0, 2, 11, 0, 0, 0
Save, 1, 1, 0, 13, 0, 0, 0
Regards, 1, 1, 4, 5, 0, 0, 0
through, 1, 0, 1, 16, 0, 0, 0
audience, 1, 0, 8, 9, 0, 0, 0
way, 1, 0, 7, 8, 0, 0, 0
maybe, 1, 0, 1, 7, 0, 0, 0
chills, 1, 0, 2, 9, 1, 0, 0
actors, 1, 0, 1, 4, 0, 0, 0
old, 1, 0, 4, 9, 0, 0, 0
guy, 1, 0, 8, 20, 0, 0, 0
draining, 1, 0, 1, 6, 0, 0, 0
script, 1, 0, 1, 11, 0, 0, 0
transition, 1, 0, 25, 47, 0, 0, 0
press, 1, 0, 5, 7, 0, 0, 0
disproving, 1, 0, 2, 22, 0, 0, 0
wanted", 1, 0, 19, 25, 0, 0, 0
here, 1, 0, 5, 23, 0, 0, 0
characters, 1, 0, 9, 20, 0, 0, 0
truly, 1, 0, 1, 4, 0, 0, 0
Yes, 1, 1, 0, 1, 0, 0, 0
close, 1, 0, 2, 3, 0, 0, 0
Russian, 1, 1, 1, 9, 0, 0, 0
show, 1, 0, 2, 5, 0, 0, 0
peak, 1, 0, 8, 12, 0, 0, 0
reviewers, 1, 0, 13, 23, 0, 0, 0
almost, 1, 0, 4, 14, 0, 0, 0
far, 1, 0, 19, 29, 0, 0, 0
negative, 1, 0, 10, 12, 0, 0, 0
loads, 1, 0, 3, 5, 0, 1, 0
reactions, 1, 0, 1, 16, 0, 0, 0
entertaining, 1, 0, 16, 17, 0, 0, 0
language, 1, 0, 5, 9, 0, 0, 0
Raiders, 1, 1, 2, 7, 0, 1, 0
money, 1, 0, 4, 6, 0, 0, 0
attitude, 1, 0, 6, 15, 0, 0, 0
picture, 1, 0, 23, 24, 0, 0, 0
action, 1, 0, 10, 17, 0, 0, 0
facts, 1, 0, 7, 14, 1, 0, 0
boy, 1, 0, 5, 42, 0, 0, 0
read, 1, 0, 23, 41, 0, 0, 0
talking, 1, 0, 2, 7, 0, 0, 0
simply, 1, 0, 2, 16, 0, 1, 0
characters, 1, 0, 1, 8, 0, 0, 0
challenges, 1, 0, 4, 7, 0, 0, 0
), 1, 0, 0, 12, 0, 0, 0
personality, 1, 0, 7, 11, 0, 1, 0
devastated, 1, 0, 8, 15, 0, 0, 0
entertaining, 1, 0, 2, 3, 0, 1, 0
classiest, 1, 0, 6, 11, 0, 0, 0
nods, 1, 0, 2, 9, 0, 0, 0
today, 1, 0, 2, 14, 0, 0, 0
there's, 1, 0, 8, 31, 0, 1, 0
neglected, 1, 0, 0, 2, 0, 0, 0
leave, 1, 0, 6, 15, 0, 0, 0
blockbuster, 1, 0, 2, 5, 0, 0, 0
exploits, 1, 0, 4, 9, 0, 0, 0
brought, 1, 0, 10, 13, 0, 1, 0
here, 1, 0, 17, 22, 0, 0, 0
truly, 1, 0, 1, 7, 0, 0, 0
train, 1, 0, 2, 6, 0, 0, 0
quite, 1, 0, 4, 6, 0, 0, 0
interrupted, 1, 0, 2, 10, 0, 0, 0
performances, 1, 0, 6, 8, 0, 0, 0
understand, 1, 0, 2, 5, 0, 0, 0
character, 1, 0, 8, 9, 0, 0, 0
world, 1, 0, 5, 9, 0, 0, 0
going, 1, 0, 24, 70, 0, 1, 0
York, 1, 1, 29, 31, 0, 0, 0
third, 1, 0, 2, 6, 0, 0, 0
character, 1, 0, 2, 4, 0, 0, 0
black-vesus-white, 1, 0, 7, 9, 0, 0, 0
"enemy", 1, 0, 5, 16, 0, 0, 0
setpiece, 1, 0, 9, 10, 0, 0, 0
Pulp, 1, 1, 8, 9, 0, 0, 0
powers, 1, 0, 4, 13, 0, 0, 0
obvious, 1, 0, 3, 7, 1, 0, 0
look, 1, 0, 10, 12, 0, 0, 0
saw, 1, 0, 4, 6, 0, 0, 0
united, 1, 0, 6, 15, 0, 0, 0
assertive, 1, 0, 4, 19, 1, 1, 0
watching, 1, 0, 2, 7, 0, 0, 0
parasite, 1, 0, 5, 6, 0, 0, 0
nowadays, 1, 0, 13, 14, 0, 0, 0
wasted, 1, 0, 7, 21, 0, 0, 0
down, 1, 0, 5, 6, 0, 0, 0
aforementioned, 1, 0, 9, 21, 0, 0, 0
terrifying, 1, 0, 2, 11, 0, 0, 0
great), 1, 0, 31, 57, 0, 0, 0
other, 1, 0, 9, 18, 0, 0, 0
Rating:, 1, 1, 1, 5, 0, 0, 0
way, 1, 0, 17, 18, 0, 0, 0
attached, 1, 0, 7, 11, 0, 0, 0
first, 1, 0, 17, 21, 0, 0, 0
performances, 1, 0, 8, 9, 0, 0, 0
speech, 1, 0, 12, 20, 1, 0, 0
action", 1, 0, 9, 19, 0, 0, 0
watch, 1, 0, 1, 7, 0, 0, 0
known, 1, 0, 6, 12, 0, 1, 0
knowledge), 1, 0, 3, 20, 0, 0, 0
twisted, 1, 0, 7, 22, 0, 0, 0
taking, 1, 0, 15, 25, 0, 0, 0
miss, 1, 0, 1, 11, 0, 0, 0
issues, 1, 0, 7, 18, 0, 0, 0
neither, 1, 0, 1, 4, 0, 1, 0
jarring, 1, 0, 2, 3, 0, 0, 0
cynicism, 1, 0, 9, 17, 1, 0, 0
how, 1, 0, 2, 20, 0, 0, 0
successful, 1, 0, 22, 24, 0, 0, 0
taut, 1, 0, 0, 3, 1, 0, 0
such, 1, 0, 13, 21, 0, 0, 0
scene, 1, 0, 7, 12, 0, 0, 0
enjoy, 1, 0, 3, 16, 0, 0, 0
colleagues, 1, 0, 7, 8, 0, 1, 0
without, 1, 0, 18, 24, 0, 0, 0
isn't, 1, 0, 6, 16, 0, 0, 0
sentimental, 1, 0, 8, 13, 0, 0, 0
here, 1, 0, 6, 14, 0, 0, 0
Germany, 1, 1, 12, 13, 0, 0, 0
scary, 1, 0, 18, 25, 0, 0, 0
reference, 1, 0, 13, 25, 0, 0, 0
'serious', 1, 0, 4, 6, 0, 0, 0
happy, 1, 0, 9, 17, 1, 0, 0
different, 1, 0, 15, 25, 0, 0, 0
audience, 1, 0, 11, 15, 0, 0, 0
meant, 1, 0, 12, 17, 0, 1, 0
suck, 1, 0, 9, 22, 0, 0, 0
try, 1, 0, 6, 22, 0, 1, 0
incredible, 1, 0, 12, 23, 0, 0, 0
fever, 1, 0, 10, 22, 0, 0, 0
find, 1, 0, 15, 27, 0, 0, 0
Training, 1, 1, 12, 21, 0, 0, 0
struggling, 1, 0, 9, 15, 0, 0, 0
worked/lived, 1, 0, 3, 7, 0, 0, 0
shown, 1, 0, 2, 7, 0, 1, 0
television, 1, 0, 13, 18, 0, 0, 0
then--loved, 1, 0, 13, 21, 1, 0, 0
book, 1, 0, 7, 8, 0, 0, 0
named, 1, 0, 10, 11, 0, 0, 0
happening, 1, 0, 21, 24, 0, 0, 0
rare, 1, 0, 3, 12, 0, 0, 0
Disgust, 1, 1, 0, 15, 1, 0, 0
how, 1, 0, 10, 39, 0, 0, 0
both, 1, 0, 2, 7, 0, 0, 0
worlds, 1, 0, 3, 4, 0, 0, 0
another, 1, 0, 8, 14, 0, 0, 0
bended, 1, 0, 7, 11, 0, 0, 0
third, 1, 0, 2, 4, 0, 0, 0
must, 1, 0, 4, 7, 0, 0, 0
handles, 1, 0, 2, 20, 0, 0, 0
early, 1, 0, 7, 12, 0, 0, 0
care, 1, 0, 3, 14, 0, 0, 0
girls, 1, 0, 14, 18, 0, 0, 0
Baby, 1, 1, 2, 19, 0, 0, 0
point, 1, 0, 4, 13, 0, 0, 0
references, 1, 0, 8, 12, 1, 0, 0
until, 1, 0, 8, 11, 0, 0, 0
anybody, 1, 0, 4, 9, 0, 0, 0
watch, 1, 0, 5, 8, 0, 0, 0
individual, 1, 0, 22, 24, 0, 0, 0
dollars, 1, 0, 12, 17, 0, 0, 0
paying, 1, 0, 9, 21, 0, 0, 0
layered, 1, 0, 0, 2, 0, 0, 0
wrong, 1, 0, 9, 20, 0, 0, 0
American, 1, 1, 2, 11, 0, 0, 0
intercut, 1, 0, 7, 14, 0, 0, 0
reboot, 1, 0, 5, 10, 0, 0, 0
American, 1, 1, 15, 19, 0, 0, 0
first, 1, 0, 10, 19, 0, 0, 0
feeling, 1, 0, 14, 26, 0, 0, 0
report, 1, 0, 3, 26, 0, 0, 0
didn't, 1, 0, 16, 21, 0, 0, 0
sold, 1, 0, 3, 8, 0, 0, 0
Gladiator, 1, 1, 5, 6, 0, 0, 0
Thankfully, 1, 1, 0, 11, 0, 0, 0
helm, 1, 0, 8, 18, 0, 0, 0
(especially, 1, 0, 19, 23, 0, 0, 0
lousy, 1, 0, 13, 18, 0, 0, 0
involved, 1, 0, 18, 19, 0, 0, 0
somehow, 1, 0, 5, 34, 1, 0, 0
landscapes, 1, 0, 3, 4, 0, 0, 0
kick, 1, 0, 10, 18, 0, 0, 0
provided, 1, 0, 4, 8, 0, 1, 0
entails, 1, 0, 7, 12, 0, 0, 0
well, 1, 0, 4, 11, 0, 0, 0
TV, 1, 1, 6, 20, 1, 0, 0
Matrix, 1, 1, 17, 21, 0, 0, 0
lowest, 1, 0, 14, 17, 0, 0, 0
inner, 1, 0, 20, 26, 0, 0, 0
Predator, 1, 1, 13, 16, 0, 0, 0
meaningful, 1, 0, 7, 10, 0, 0, 0
new, 1, 0, 5, 11, 0, 0, 0
unconvincing, 1, 0, 5, 6, 0, 1, 0
uncommon, 1, 0, 9, 10, 0, 0, 0
year, 1, 0, 10, 14, 0, 0, 0
here, 1, 0, 7, 8, 0, 0, 0
neighborhood, 1, 0, 7, 8, 0, 0, 0
basement, 1, 0, 10, 13, 0, 0, 0
nonetheless, 1, 0, 0, 20, 0, 0, 0
although, 1, 0, 0, 3, 0, 0, 0
say, 1, 0, 2, 13, 0, 0, 0
up, 1, 0, 5, 9, 0, 0, 0
own, 1, 0, 13, 15, 0, 0, 0
job, 1, 0, 19, 26, 0, 0, 0
duty, 1, 0, 19, 27, 0, 0, 0
enough, 1, 0, 6, 12, 0, 0, 0
being, 1, 0, 3, 20, 0, 0, 0
