name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain
2018 Acura RDX Base,Acura,Gray,40107,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Modern Steel Metallic,Ebony,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Advance Package,Acura,White,42759,Acura of Brookfield,(866) 413-9831,4.9,490,,65,White Diamond Pearl,Parchment Leather,Automatic,All Wheel Drive
2018 Acura RDX Base,Acura,Blue,40107,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Fathom Blue Pearl,Graystone,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Other,42949,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Bas Rd Prl Ii,PARCHMENT,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Base,Acura,Silver,36602,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Lunar Silver Metallic,Graystone,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Base,Acura,White,40107,Acura of Brookfield,(866) 413-9831,4.9,490,,65,White Diamond Pearl,Ebony,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Black,42949,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Crystal Black Pearl,Parchment,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Blue,42759,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Fathom Blue Pearl,Graystone Leather,Automatic,All Wheel Drive
2018 Acura RDX Base,Acura,Black,36602,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Crystal Black Pearl,Ebony,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Base,Acura,White,40107,Acura of Brookfield,(866) 413-9831,4.9,490,,65,White Diamond Pearl,Ebony,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Gray,42739,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Modern Steel Metallic,Graystone Leather,Automatic,All Wheel Drive
2018 Acura RDX Base,Acura,Black,39917,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Crystal Black Pearl,Ebony Leather,Automatic,All Wheel Drive
2018 Acura RDX Technology Package,Acura,White,40543,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Diamond White Pearl,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Black,42195,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Crystal Black Pearl,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,White,43393,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Diamond White Pearl,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Black,40353,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Crystal Black Pearl,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Black,40353,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Coffee Metallic,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Black,40353,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Crystal Black Pearl,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,Gray,44995,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Modern Steel Metallic,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Black,40543,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Crystal Black Pearl,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,White,40354,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Diamond White Pearl,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Black,40543,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Crystal Black Pearl,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,White,40543,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Diamond White Pearl,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Gray,42195,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Modern Steel Metallic,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Blue,42195,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Fathom Blue Pearl,Greystone,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,White,42195,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Diamond White Pearl,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Base,Acura,Red,38495,Bergstrom Acura,(888) 802-6191,5,34,,97,Red,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Red,41975,Bergstrom Acura,(888) 802-6191,5,34,,97,Red,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,Blue,45195,Bergstrom Acura,(888) 802-6191,5,34,,97,Blue,Gray,6-Speed Automatic,AWD
2018 Acura RDX Base,Acura,Red,38495,Bergstrom Acura,(888) 802-6191,5,34,,97,Red,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Base,Acura,Black,36775,Bergstrom Acura,(888) 802-6191,5,34,,97,Black,Ebony,6-Speed Automatic,FWD
2018 Acura RDX Advance Package,Acura,Blue,45195,Bergstrom Acura,(888) 802-6191,5,34,,97,Blue,Gray,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,White,41975,Bergstrom Acura,(888) 802-6191,5,34,,97,White,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Base,Acura,Black,38495,Bergstrom Acura,(888) 802-6191,5,34,,97,Black,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,White,41995,Bergstrom Acura,(888) 802-6191,5,34,,97,White,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Base,Acura,Beige,38275,Bergstrom Acura,(888) 802-6191,5,34,,97,Coffee,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Black,41975,Bergstrom Acura,(888) 802-6191,5,34,,97,Black,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,Black,45195,Bergstrom Acura,(888) 802-6191,5,34,,97,Black,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,Brown,45195,Bergstrom Acura,(888) 802-6191,5,34,,97,Kona Coffee Metallic,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,Black,44995,Bergstrom Acura,(888) 802-6191,5,34,,97,Black,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,White,41975,Bergstrom Acura,(888) 802-6191,5,34,,97,White,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,Black,45195,Bergstrom Acura,(888) 802-6191,5,34,,97,Black,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Base,Acura,Gray,38495,Bergstrom Acura,(888) 802-6191,5,34,,97,Gray,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,Gray,42862,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,Modern Steel Metallic,Ebony,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Base,Acura,Blue,40203,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,Fathom Blue Pearl,Graystone,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Black,43052,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,Crystal Black Pearl,Ebony,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Black,42862,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,Crystal Black Pearl,Parchment,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Base,Acura,Silver,40203,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,Lunar Silver Metallic,Ebony,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Silver,43052,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,Lunar Silver Metallic,Ebony,6-SPEED A/T,All Wheel Drive
2018 Acura RDX AcuraWatch Plus Package,Acura,White,37924,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,White Diamond Pearl,Ebony,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Blue,42862,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,Fathom Blue Pearl,Graystone,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Red,43052,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,Basque Red Pearl Ii,Parchment,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Advance Package,Acura,White,43052,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,White Diamond Pearl,Ebony,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Other,42842,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,,,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Black,45195,McGrath Acura in Morton Grove,(888) 318-3980,4.7,283,,110,Crystal Black Pearl,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,White,42195,McGrath Acura in Morton Grove,(888) 318-3980,4.7,283,,110,White Diamond Pearl,,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Gray,40695,McGrath Acura in Morton Grove,(888) 318-3980,4.7,283,,110,Modern Steel Metallic,,6-Speed Automatic,FWD
2018 Acura RDX Base,Acura,Red,38495,McGrath Acura in Morton Grove,(888) 318-3980,4.7,283,,110,Basque Red Pearl Ii,,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,Black,45195,McGrath Acura of Westmont,(866) 878-1910,4.4,838,,115,Crystal Black Pearl,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,Black,44995,McGrath Acura of Westmont,(866) 878-1910,4.4,838,,115,Crystal Black Pearl,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Base,Acura,Gray,36775,McGrath Acura of Westmont,(866) 878-1910,4.4,838,,115,Modern Steel Metallic,Ebony,6-Speed Automatic,FWD
2018 Acura RDX Base,Acura,Red,36775,McGrath Acura of Westmont,(866) 878-1910,4.4,838,,115,Basque Red Pearl Ii,Parchment,6-Speed Automatic,FWD
2018 Acura RDX Base,Acura,Gray,36775,McGrath Acura of Westmont,(866) 878-1910,4.4,838,,115,Modern Steel Metallic,Ebony,6-Speed Automatic,FWD
2018 Acura RDX Technology Package,Acura,Black,42195,Joe Rizza Acura,(888) 287-2430,4.4,377,,132,Crystal Black Pearl,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Base,Acura,Black,38295,Joe Rizza Acura,(888) 287-2430,4.4,377,,132,Crystal Black Pearl,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Base,Acura,Black,36775,Joe Rizza Acura,(888) 287-2430,4.4,377,,132,Crystal Black Pearl,Ebony,6-Speed Automatic,FWD
2018 Acura RDX Base,Acura,Black,36995,Joe Rizza Acura,(888) 287-2430,4.4,377,,132,Crystal Black Pearl,Ebony,6-Speed Automatic,FWD
2018 Acura RDX Technology Package,Acura,White,42195,Joe Rizza Acura,(888) 287-2430,4.4,377,,132,White Diamond Pearl,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,Gray,45195,Joe Rizza Acura,(888) 287-2430,4.4,377,,132,Modern Steel Metallic,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Gray,42195,Joe Rizza Acura,(888) 287-2430,4.4,377,,132,Modern Steel Metallic,Greystone,6-Speed Automatic,AWD
2018 Acura RDX AcuraWatch Plus Package,Acura,Gray,39595,Joe Rizza Acura,(888) 287-2430,4.4,377,,132,Modern Steel Metallic,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Base,Acura,Black,38295,Joe Rizza Acura,(888) 287-2430,4.4,377,,132,Crystal Black Pearl,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Gray,41995,Zimbrick Acura Volkswagen,(888) 863-5856,5,5,,3,Modern Steel Metallic,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Gray,42195,Zimbrick Acura Volkswagen,(888) 863-5856,5,5,,3,Modern Steel Metallic,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,Black,45195,Zimbrick Acura Volkswagen,(888) 863-5856,5,5,,3,Crystal Black Pearl,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Silver,42195,Zimbrick Acura Volkswagen,(888) 863-5856,5,5,,3,Lunar Silver Metallic,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Silver,41995,Zimbrick Acura Volkswagen,(888) 863-5856,5,5,,3,Lunar Silver Metallic,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Base,Acura,Black,39917,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Crystal Black Pearl,Ebony Leather,Automatic,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Red,42949,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Basque Red Pearl Ii,Parchment,Automatic,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Black,42949,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Crystal Black Pearl,Ebony,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Base,Acura,Brown,36412,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Kona Coffee Metallic,Parchment Leather,Automatic,All Wheel Drive
2018 Acura RDX Base,Acura,Gray,40107,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Modern Steel Metallic,Graystone,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Blue,42949,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Fathom Blue Pearl,Graystone,Automatic,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Gray,42949,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Modern Steel Metallic,Graystone,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Silver,42949,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Lunar Silver Metallic,Graystone,Automatic,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Red,42759,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Basque Red Pearl Ii,Parchment Leather,Automatic,All Wheel Drive
2018 Acura RDX Base,Acura,Red,40107,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Basque Red Pearl Ii,Parchment,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Base,Acura,Gray,40107,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Modern Steel Metallic,Graystone,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Base,Acura,Black,39917,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Crystal Black Pearl,Ebony Leather,Automatic,All Wheel Drive
2018 Acura RDX Base,Acura,Silver,40107,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Lunar Silver Metallic,Graystone,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Base,Acura,Black,40107,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Crystal Black Pearl,Parchment,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Base,Acura,Gray,40107,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Modern Steel Metallic,Ebony,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Other,42949,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Modern Steel M,EBONY,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Base,Acura,Red,36602,Acura of Brookfield,(866) 413-9831,4.9,490,,65,Basque Red Pearl Ii,Parchment,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Technology Package,Acura,White,42195,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Diamond White Pearl,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,White,40353,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Diamond White Pearl,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Black,42195,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Crystal Black Pearl,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Gray,40334,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Modern Steel Metallic,Greystone,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,White,45195,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Diamond White Pearl,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,White,40353,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Diamond White Pearl,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,White,40543,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Diamond White Pearl,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Base,Acura,White,37029,Acura Of Libertyville,(888) 771-8149,4.8,1489,,95,Diamond White Pearl,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Silver,41200,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,Lunar Silver,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Silver,41000,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,Lunar Silver,Greystone,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,White,44200,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,White Diamond Pearl,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,Gray,44000,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,Modern Steel Metallic,Greystone,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Gray,41200,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,Lunar,Greystone,6-Speed Automatic,AWD
2018 Acura RDX Base,Acura,Black,37500,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,Crystal Black,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,White,41200,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,White Diamond,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,Black,44200,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,Crystal Black,Ebony,6-Speed Automatic,AWD
2017 Acura RDX Base,Acura,Gray,37070,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,Modern Steel Metallic,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,White,44000,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,White Diamond,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,Silver,44200,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,Lunar Silver,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Blue,41000,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,Blue,Greystone,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Gray,41200,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,Modern Steel Metallic,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,White,41200,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,White Diamond Pearl,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Base,Acura,White,36775,Bergstrom Acura,(888) 802-6191,5,34,,97,White,Parchment,6-Speed Automatic,FWD
2018 Acura RDX Advance Package,Acura,Red,44200,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,Basque Red Pearl Ii,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Gray,41200,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,Modern Steel,Greystone,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,White,41200,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,White Diamond,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,Black,44200,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,Black,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Gray,41200,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,Modern Steel Metallic,Greystone,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,White,41200,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,White Diamond,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,White,41200,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,White Diamond,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Black,41200,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,Crystal Black,Parchment,6-Speed Automatic,AWD
2018 Acura RDX Base,Acura,Silver,38495,Bergstrom Acura,(888) 802-6191,5,34,,97,Silver,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Base,Acura,Gray,38495,Bergstrom Acura,(888) 802-6191,5,34,,97,Gray,Ebony,6-Speed Automatic,AWD
2018 Acura RDX Technology Package,Acura,Gray,41200,Arlington Acura in Palatine,(866) 231-0455,4.9,388,,97,Modern Steel Metallic,Greystone,6-Speed Automatic,AWD
2018 Acura RDX Advance Package,Acura,Gray,42862,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,Modern Steel Metallic,Ebony,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Base,Acura,Black,39993,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,Crystal Black Pearl,Ebony,6-SPEED A/T,All Wheel Drive
2018 Acura RDX AcuraWatch Plus Package,Acura,Silver,36309,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,Lunar Silver Metallic,Graystone,6-SPEED A/T,Front Wheel Drive
2018 Acura RDX Base,Acura,Silver,40203,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,Lunar Silver Metallic,Graystone,6-SPEED A/T,All Wheel Drive
2018 Acura RDX AcuraWatch Plus Package,Acura,Blue,41248,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,Fathom Blue Pearl,Graystone,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Base,Acura,Other,35055,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,,,6-SPEED A/T,Front Wheel Drive
2018 Acura RDX Base,Acura,Gray,40203,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,Modern Steel Metallic,Ebony,6-SPEED A/T,All Wheel Drive
2018 Acura RDX Advance Package,Acura,Silver,43052,Ed Napleton Acura Kia,(866) 465-8390,4.7,443,,109,Lunar Silver Metallic,Ebony,6-SPEED A/T,All Wheel Drive
