name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain
2018 Honda CR-V EX-L,Honda,Black,31825,Russ Darrow Honda,(866) 495-8682,4.7,734,,72,Crystal Black Pearl,Black,Automatic CVT,AWD
2018 Honda CR-V Touring,Honda,Gray,35025,Richardson Motors,(563) 239-2187,4.9,220,,75,Light Windsor Gray Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Red,31825,Richardson Motors,(563) 239-2187,4.9,220,,75,Molten Lava,Ivory,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,White,29325,Richardson Motors,(563) 239-2187,4.9,220,,75,White Diamond Pearl,Ivory,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Red,26525,Richardson Motors,(563) 239-2187,4.9,220,,75,Basque Red Pearl Ii,Gray,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Red,26525,Richardson Motors,(563) 239-2187,4.9,220,,75,Basque Red Pearl Ii,Gray,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Red,31825,Richardson Motors,(563) 239-2187,4.9,220,,75,Basque Red Pearl Ii,Gray,Automatic CVT,AWD
2018 Honda CR-V Touring,Honda,White,35025,Richardson Motors,(563) 239-2187,4.9,220,,75,White,Ivory,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,White,31825,Richardson Motors,(563) 239-2187,4.9,220,,75,White Diamond Pearl,Ivory,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Gray,31825,Richardson Motors,(563) 239-2187,4.9,220,,75,Light Windsor Gray Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Blue,29325,Muller Honda of Gurnee,(888) 420-8088,5,41,,88,Blue,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX-L,Honda,White,31825,Muller Honda of Gurnee,(888) 420-8088,5,41,,88,White,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V LX,Honda,Red,26525,Muller Honda of Gurnee,(888) 420-8088,5,41,,88,Red,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V LX,Honda,Blue,25125,Motor Werks - Barrington Auto Mall,(847) 829-0027,4.8,1564,,93,Obsidian Blue Pearl,Gray,CVT w/OD,FWD
2018 Honda CR-V EX,Honda,Gray,29325,Stevens Point Honda,(715) 203-0770,4.8,61,,101,Gunmetal Metallic,Gray,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX-L,Honda,Gray,31825,AutoNation Honda O'Hare,(877) 226-9857,4.6,349,,108,Gunmetal Metallic,Gray,CVT w/OD,AWD
2018 Honda CR-V EX-L,Honda,Black,31825,AutoNation Honda O'Hare,(877) 226-9857,4.6,349,,108,Crystal Black Pearl,Black,CVT w/OD,AWD
2017 Honda CR-V LX,Honda,Black,24840,Honda of Lisle,(888) 614-0394,4.8,1910,,112,Crystal Black,Black,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,White,25067,Honda of Lisle,(888) 614-0394,4.8,1910,,112,Diamond White,Ivory,Automatic CVT,AWD
2017 Honda CR-V LX,Honda,White,25004,Honda of Lisle,(888) 614-0394,4.8,1910,,112,Diamond White,Ivory,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Red,27589,McGrath City Honda,(877) 398-8299,4.8,630,,115,Molten Lava Pearl,Ivory,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,White,29930,McGrath City Honda,(877) 398-8299,4.8,630,,115,White Diamond Pearl,Black,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Red,24968,McGrath City Honda,(877) 398-8299,4.8,630,,115,Basque Red Pearl Ii,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Beige,27589,McGrath City Honda,(877) 398-8299,4.8,630,,115,Sandstorm Metallic,Ivory,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Red,27589,McGrath City Honda,(877) 398-8299,4.8,630,,115,Molten Lava Pearl,Ivory,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Gray,29930,McGrath City Honda,(877) 398-8299,4.8,630,,115,Modern Steel Metallic,Black,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Black,25067,Continental Honda,(888) 556-4238,5,717,,120,Crystal Black Pearl,Black,Automatic CVT,AWD
2017 Honda CR-V LX,Honda,Silver,24840,Continental Honda,(888) 556-4238,5,717,,120,Lunar Silver Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Black,25067,Continental Honda,(888) 556-4238,5,717,,120,Crystal Black Pearl,Black,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Gray,27688,Continental Honda,(888) 556-4238,5,717,,120,Gunmetal Metallic,Gray,Automatic CVT,AWD
2017 Honda CR-V LX,Honda,Silver,24840,Continental Honda,(888) 556-4238,5,717,,120,Lunar Silver Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Gray,30029,Continental Honda,(888) 556-4238,5,717,,120,Gunmetal Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Black,30029,Continental Honda,(888) 556-4238,5,717,,120,Crystal Black Pearl,Black,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,White,32024,Zimmerman Honda,(309) 948-2071,4.9,941,,121,White Diamond Pearl,Ivory,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,White,26724,Zimmerman Honda,(309) 948-2071,4.9,941,,121,White Diamond Pearl,Ivory,Automatic CVT,AWD
2017 Honda CR-V LX,Honda,Silver,26484,Zimmerman Honda,(309) 948-2071,4.9,941,,121,Lunar Silver Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Gray,29524,Zimmerman Honda,(309) 948-2071,4.9,941,,121,Gunmetal Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V Touring,Honda,Gray,35224,Zimmerman Honda,(309) 948-2071,4.9,941,,121,Modern Steel Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Gray,24977,The Honda Superstore of Joliet,(888) 379-7193,4.8,1129,,122,Modern Steel,Black,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Black,24977,The Honda Superstore of Joliet,(888) 379-7193,4.8,1129,,122,Black,Black,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Silver,27688,The Honda Superstore of Joliet,(888) 379-7193,4.8,1129,,122,Silver Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Gray,27688,The Honda Superstore of Joliet,(888) 379-7193,4.8,1129,,122,Modern Steel,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Red,27688,The Honda Superstore of Joliet,(888) 379-7193,4.8,1129,,122,Molten Lava,Ivory,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,White,27688,The Honda Superstore of Joliet,(888) 379-7193,4.8,1129,,122,Diamond White,Ivory,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,White,27688,The Honda Superstore of Joliet,(888) 379-7193,4.8,1129,,122,Diamond White,Ivory,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Silver,27589,Napleton River Oaks Honda,(888) 310-8071,4.9,888,,141,Lunar Silver Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Red,27589,Napleton River Oaks Honda,(888) 310-8071,4.9,888,,141,Basque Red Pearl,Gray,Automatic CVT,AWD
2017 Honda CR-V LX,Honda,White,24741,Napleton River Oaks Honda,(888) 310-8071,4.9,888,,141,Diamond White Pearl,Ivory,Automatic CVT,AWD
2018 Honda CR-V Touring,Honda,Red,32925,Napleton River Oaks Honda,(888) 310-8071,4.9,888,,141,Basque Red Pearl,Gray,Automatic CVT,AWD
2017 Honda CR-V LX,Honda,Silver,24741,Napleton River Oaks Honda,(888) 310-8071,4.9,888,,141,Lunar Silver Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V Touring,Honda,White,32925,Napleton River Oaks Honda,(888) 310-8071,4.9,888,,141,Diamond White Pearl,Black,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,White,27589,Napleton River Oaks Honda,(888) 310-8071,4.9,888,,141,Diamond White Pearl,Black,Automatic CVT,AWD
2017 Honda CR-V LX,Honda,Gray,24741,Napleton River Oaks Honda,(888) 310-8071,4.9,888,,141,Modern Steel Metallic,Gray,Automatic CVT,AWD
2017 Honda CR-V Touring,Honda,Black,32651,Napleton River Oaks Honda,(888) 310-8071,4.9,888,,141,Black,Black,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Silver,27589,Napleton River Oaks Honda,(888) 310-8071,4.9,888,,141,Lunar Silver Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Black,32024,Community Honda,(319) 284-3151,4.9,42,,154,Crystal Black Pearl,Black,Automatic CVT,AWD
2018 Honda CR-V Touring,Honda,Gray,35224,Community Honda,(319) 284-3151,4.9,42,,154,Light Windsor Gray Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Gray,29325,Bill Kay Honda,(815) 401-0832,4.7,318,,155,Gunmetal Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Silver,31825,Bill Kay Honda,(815) 401-0832,4.7,318,,155,Lunar Silver Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Silver,29325,Bill Kay Honda,(815) 401-0832,4.7,318,,155,Lunar Silver Metallic,Black,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Silver,29325,Bill Kay Honda,(815) 401-0832,4.7,318,,155,Lunar Silver Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Beige,29325,Bill Kay Honda,(815) 401-0832,4.7,318,,155,Sandstorm Metallic,Ivory,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Black,27925,Bill Kay Honda,(815) 401-0832,4.7,318,,155,Crystal Black Pearl,Black,Automatic CVT,FWD
2018 Honda CR-V EX-L,Honda,Red,31825,Bill Kay Honda,(815) 401-0832,4.7,318,,155,Basque Red Pearl Ii,Gray,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Red,26525,Bob Lindsay Honda,(866) 300-6418,4.9,255,,158,Basque Red Pearl Ii,gray,CVT,All Wheel Drive
2018 Honda CR-V EX,Honda,Gray,29325,Bob Lindsay Honda,(866) 300-6418,4.9,255,,158,Modern Steel Metallic,gray,CVT,All Wheel Drive
2018 Honda CR-V LX,Honda,Silver,26525,Bob Lindsay Honda,(866) 300-6418,4.9,255,,158,Lunar Silver Metallic,gray,CVT,All Wheel Drive
2018 Honda CR-V EX,Honda,White,27925,Bob Lindsay Honda,(866) 300-6418,4.9,255,,158,White Diamond Pearl,black,CVT,Front Wheel Drive
2018 Honda CR-V Touring,Honda,Gray,35025,Bob Lindsay Honda,(866) 300-6418,4.9,255,,158,Modern Steel Metallic,gray,CVT,All Wheel Drive
2018 Honda CR-V EX-L,Honda,Red,30425,Bob Lindsay Honda,(866) 300-6418,4.9,255,,158,Basque Red Pearl Ii,gray,CVT,Front Wheel Drive
2018 Honda CR-V EX-L,Honda,Blue,30981,Crown Motors Ltd.,(616) 499-3943,4.6,213,,170,Obsidian Blue,Gray,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Red,26025,Rhinelander Honda,(715) 804-4395,4.7,63,,178,Basque Red,AWDLX,CVT w/OD,AWD
2018 Honda CR-V EX,Honda,Blue,28537,RiverTown Honda,(616) 371-3141,4.9,390,,186,Obsidian Blue Pearl,Gray,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX,Honda,Silver,28537,RiverTown Honda,(616) 371-3141,4.9,390,,186,Lunar Silver Metallic,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V LX,Honda,White,25118,RiverTown Honda,(616) 371-3141,4.9,390,,186,White Diamond Pearl,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V Touring,Honda,Gray,34327,RiverTown Honda,(616) 371-3141,4.9,390,,186,Gunmetal Metallic,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX-L,Honda,Gray,31037,RiverTown Honda,(616) 371-3141,4.9,390,,186,Gunmetal Metallic,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX,Honda,Black,28537,RiverTown Honda,(616) 371-3141,4.9,390,,186,Crystal Black Pearl,,continuously variable w/sport mode,All Wheel Drive
2017 Honda CR-V LX,Honda,Blue,24890,RiverTown Honda,(616) 371-3141,4.9,390,,186,Obsidian Blue Pearl,Gray,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX-L,Honda,Beige,31037,RiverTown Honda,(616) 371-3141,4.9,390,,186,Sandstorm Metallic,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX-L,Honda,Black,31037,RiverTown Honda,(616) 371-3141,4.9,390,,186,Crystal Black Pearl,,continuously variable w/sport mode,All Wheel Drive
2017 Honda CR-V LX,Honda,Black,25296,Hosmer Honda,(888) 324-0128,5,40,,191,Black,,Variable,Front Wheel Drive
2018 Honda CR-V LX,Honda,White,26907,Hosmer Honda,(888) 324-0128,5,40,,191,White,,Variable,All Wheel Drive
2018 Honda CR-V Touring,Honda,Red,35407,Hosmer Honda,(888) 324-0128,5,40,,191,Maroon,,Variable,All Wheel Drive
2018 Honda CR-V Touring,Honda,Black,35025,Wilde East Towne Honda,(608) 807-5370,4.9,2663,,10,Crystal Black Pearl,Ivory Lth,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX,Honda,Red,29325,Wilde East Towne Honda,(608) 807-5370,4.9,2663,,10,Basque Red Pearl Ii,Gray,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V LX,Honda,White,26525,Wilde East Towne Honda,(608) 807-5370,4.9,2663,,10,White Diamond Pearl,Ivory Seat Trim,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V LX,Honda,Blue,26525,Wilde East Towne Honda,(608) 807-5370,4.9,2663,,10,Obsidian Blue Pearl,Gray,continuously variable w/sport mode,All Wheel Drive
2017 Honda CR-V LX,Honda,Silver,26285,Wilde East Towne Honda,(608) 807-5370,4.9,2663,,10,Lunar Silver Metallic,Gray,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX,Honda,Black,29325,Wilde East Towne Honda,(608) 807-5370,4.9,2663,,10,Crystal Black Pearl,Ivory Seat Trim,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX-L,Honda,Red,31825,Wilde East Towne Honda,(608) 807-5370,4.9,2663,,10,Basque Red Pearl Ii,Gry Lth,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX,Honda,Blue,29325,Russ Darrow Honda,(866) 495-8682,4.7,734,,72,Obsidian Blue Pearl,Gray,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Black,26525,Russ Darrow Honda,(866) 495-8682,4.7,734,,72,Crystal Black Pearl,Black,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Gray,29325,Russ Darrow Honda,(866) 495-8682,4.7,734,,72,Gunmetal Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,White,29325,Russ Darrow Honda,(866) 495-8682,4.7,734,,72,Diamond White Pearl,Ivory,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Red,26525,Richardson Motors,(563) 239-2187,4.9,220,,75,Basque Red Pearl Ii,Gray,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Gray,31825,Richardson Motors,(563) 239-2187,4.9,220,,75,Light Windsor Gray Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,White,31825,Richardson Motors,(563) 239-2187,4.9,220,,75,White Diamond Pearl,Black,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,White,31825,Richardson Motors,(563) 239-2187,4.9,220,,75,White Diamond Pearl,Black,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Silver,26525,Richardson Motors,(563) 239-2187,4.9,220,,75,Lunar Silver,Gray,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Beige,31825,Richardson Motors,(563) 239-2187,4.9,220,,75,Sandstorm,Ivory,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Gray,31825,Richardson Motors,(563) 239-2187,4.9,220,,75,Light Windsor Gray Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Black,26525,Richardson Motors,(563) 239-2187,4.9,220,,75,Crystal Black Pearl,Black,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Silver,31825,Richardson Motors,(563) 239-2187,4.9,220,,75,Lunar Silver,Gray,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Gray,31825,Richardson Motors,(563) 239-2187,4.9,220,,75,Gray,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Gray,29325,Muller Honda of Gurnee,(888) 420-8088,5,41,,88,Gray,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX,Honda,White,29325,Muller Honda of Gurnee,(888) 420-8088,5,41,,88,White,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX,Honda,White,29325,Muller Honda of Gurnee,(888) 420-8088,5,41,,88,White,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX-L,Honda,Gray,31825,Muller Honda of Gurnee,(888) 420-8088,5,41,,88,Gray,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX,Honda,Black,27925,Muller Honda of Gurnee,(888) 420-8088,5,41,,88,Black,,continuously variable w/sport mode,Front Wheel Drive
2018 Honda CR-V EX,Honda,Blue,29325,Muller Honda of Gurnee,(888) 420-8088,5,41,,88,Blue,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX-L,Honda,Orange,31825,Muller Honda of Gurnee,(888) 420-8088,5,41,,88,Orange,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V LX,Honda,Black,26525,Muller Honda of Gurnee,(888) 420-8088,5,41,,88,Black,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V LX,Honda,Silver,26525,Muller Honda of Gurnee,(888) 420-8088,5,41,,88,Silver,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V Touring,Honda,Other,35025,Muller Honda of Gurnee,(888) 420-8088,5,41,,88,Gryay,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V LX,Honda,Red,26525,Muller Honda of Gurnee,(888) 420-8088,5,41,,88,Red,,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V LX,Honda,White,26525,Motor Werks - Barrington Auto Mall,(847) 829-0027,4.8,1564,,93,White Diamond Pearl,Ivory,CVT w/OD,AWD
2018 Honda CR-V EX,Honda,Gray,27925,Motor Werks - Barrington Auto Mall,(847) 829-0027,4.8,1564,,93,Gunmetal Metallic,Gray,CVT w/OD,FWD
2018 Honda CR-V EX-L,Honda,Black,31825,Stevens Point Honda,(715) 203-0770,4.8,61,,101,Crystal Black Pearl,Black,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX,Honda,Gray,29325,Stevens Point Honda,(715) 203-0770,4.8,61,,101,Modern Steel Metallic,Gray,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX-L,Honda,Blue,31825,Stevens Point Honda,(715) 203-0770,4.8,61,,101,Obsidian Blue Pearl,Gray,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V EX,Honda,Gray,29325,Stevens Point Honda,(715) 203-0770,4.8,61,,101,Modern Steel Metallic,Gray,continuously variable w/sport mode,All Wheel Drive
2018 Honda CR-V Touring,Honda,White,35025,Muller Honda,(847) 603-4949,4.7,314,,104,White Diamond Pearl,Ivory,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Black,31825,AutoNation Honda O'Hare,(877) 226-9857,4.6,349,,108,Crystal Black Pearl,Black,CVT w/OD,AWD
2018 Honda CR-V EX,Honda,Red,29325,AutoNation Honda O'Hare,(877) 226-9857,4.6,349,,108,Basque Red Pearl Ii,Gray,CVT w/OD,AWD
2018 Honda CR-V EX,Honda,White,29325,AutoNation Honda O'Hare,(877) 226-9857,4.6,349,,108,White Diamond Pearl,Black,CVT w/OD,AWD
2018 Honda CR-V EX,Honda,Beige,29325,AutoNation Honda O'Hare,(877) 226-9857,4.6,349,,108,Sandstorm Metallic,Ivory,CVT w/OD,AWD
2018 Honda CR-V EX-L,Honda,Gray,31825,AutoNation Honda O'Hare,(877) 226-9857,4.6,349,,108,Gunmetal Metallic,Gray,CVT w/OD,AWD
2018 Honda CR-V EX-L,Honda,Silver,31825,AutoNation Honda O'Hare,(877) 226-9857,4.6,349,,108,Lunar Silver Metallic,Gray,CVT w/OD,AWD
2018 Honda CR-V LX,Honda,Silver,26525,AutoNation Honda O'Hare,(877) 226-9857,4.6,349,,108,Lunar Silver Metallic,Gray,CVT w/OD,AWD
2018 Honda CR-V LX,Honda,Gray,25067,Honda of Lisle,(888) 614-0394,4.8,1910,,112,Modern Steel,Black,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Gray,25067,Honda of Lisle,(888) 614-0394,4.8,1910,,112,Lunar,Gray,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,White,25067,Honda of Lisle,(888) 614-0394,4.8,1910,,112,Diamond White,Ivory,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Blue,25067,Honda of Lisle,(888) 614-0394,4.8,1910,,112,Obsidian Blue,Gray,Automatic CVT,AWD
2017 Honda CR-V LX,Honda,White,24840,Honda of Lisle,(888) 614-0394,4.8,1910,,112,Diamond White,Ivory,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,White,30029,Honda of Lisle,(888) 614-0394,4.8,1910,,112,Diamond White,Black,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Red,25067,Honda of Lisle,(888) 614-0394,4.8,1910,,112,Basque Red,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Gray,27589,McGrath City Honda,(877) 398-8299,4.8,630,,115,Modern Steel Metallic,Black,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Black,24968,McGrath City Honda,(877) 398-8299,4.8,630,,115,Crystal Black Pearl,Black,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Gray,27589,McGrath City Honda,(877) 398-8299,4.8,630,,115,Gunmetal Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Gray,27589,McGrath City Honda,(877) 398-8299,4.8,630,,115,Gunmetal Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Gray,29930,McGrath City Honda,(877) 398-8299,4.8,630,,115,Gunmetal Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Silver,27589,McGrath City Honda,(877) 398-8299,4.8,630,,115,Lunar Silver Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Gray,27589,McGrath City Honda,(877) 398-8299,4.8,630,,115,Modern Steel Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Black,29325,Grossinger Honda,(866) 898-1855,4.4,40,,116,Crystal Black Pearl,Ivory,CVT w/OD,AWD
2018 Honda CR-V EX,Honda,Green,29325,Grossinger Honda,(866) 898-1855,4.4,40,,116,Dark Olive Metallic,Black,CVT w/OD,AWD
2018 Honda CR-V Touring,Honda,Gray,35025,Grossinger Honda,(866) 898-1855,4.4,40,,116,Modern Steel Metallic,Gray,CVT w/OD,AWD
2018 Honda CR-V LX,Honda,Silver,26525,Grossinger Honda,(866) 898-1855,4.4,40,,116,Lunar Silver Metallic,Gray,CVT w/OD,AWD
2017 Honda CR-V LX,Honda,Silver,24840,Continental Honda,(888) 556-4238,5,717,,120,Lunar Silver Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Silver,30965,Continental Honda,(888) 556-4238,5,717,,120,Lunar Silver Metallic,Black,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Silver,30029,Continental Honda,(888) 556-4238,5,717,,120,Lunar Silver Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX-L,Honda,Gray,30029,Continental Honda,(888) 556-4238,5,717,,120,Modern Steel Metallic,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,Beige,27688,Continental Honda,(888) 556-4238,5,717,,120,Sandstorm Metallic,Ivory,Automatic CVT,AWD
2018 Honda CR-V LX,Honda,Red,26689,Zimmerman Honda,(309) 948-2071,4.9,941,,121,Basque Red Pearl Ii,Gray,Automatic CVT,AWD
2018 Honda CR-V EX,Honda,White,27688,The Honda Superstore of Joliet,(888) 379-7193,4.8,1129,,122,Diamond White,Black,Automatic CVT,AWD
